"","true","pred","no","yes"
"2460","yes","no",0.833444728050599,0.166555271949401
"2461","no","no",0.947173158507785,0.052826841492215
"2462","no","no",0.943715218656749,0.0562847813432506
"2463","no","no",0.878070157142199,0.121929842857801
"2464","no","no",0.891124444681324,0.108875555318677
"2465","no","no",0.915690359910146,0.0843096400898546
"2466","no","no",0.902051593191407,0.0979484068085937
"2467","no","no",0.880238806632632,0.119761193367369
"2468","no","no",0.891448063056602,0.108551936943399
"2469","no","no",0.82963845981057,0.170361540189429
"2470","no","no",0.83994401861156,0.160055981388441
"2471","no","no",0.876227887385568,0.123772112614432
"2472","no","no",0.725256073960802,0.274743926039197
"2473","no","no",0.882782214129133,0.117217785870866
"2474","no","no",0.876564109441173,0.123435890558828
"2475","no","no",0.883068360360069,0.116931639639931
"2476","no","no",0.858564640816595,0.141435359183405
"2477","no","no",0.854166753602133,0.145833246397867
"2478","no","no",0.806627731986104,0.193372268013896
"2479","no","no",0.843204904642641,0.156795095357359
"2480","no","no",0.892898731814172,0.107101268185828
"2481","no","no",0.887461620305521,0.112538379694479
"2482","no","no",0.838850999794412,0.161149000205588
"2483","no","no",0.938276501505457,0.0617234984945428
"2484","no","no",0.906394364488866,0.0936056355111341
"2485","no","no",0.876361907328517,0.123638092671483
"2486","no","no",0.958920701502455,0.0410792984975453
"2487","no","no",0.875394136879543,0.124605863120457
"2488","no","no",0.936215319766967,0.0637846802330328
"2489","no","no",0.905713111724659,0.0942868882753417
"2490","no","no",0.772417800310142,0.227582199689858
"2491","no","no",0.897936038607427,0.102063961392573
"2492","no","no",0.908275850815375,0.0917241491846248
"2493","no","no",0.908915627205645,0.0910843727943552
"2494","no","no",0.850377205394426,0.149622794605575
"2495","no","no",0.8388105989468,0.161189401053201
"2496","no","no",0.934143360725685,0.0658566392743155
"2497","no","no",0.942776259959331,0.0572237400406689
"2498","no","no",0.859056088315364,0.140943911684637
"2499","no","no",0.862755487356335,0.137244512643664
"2500","no","no",0.719265591275082,0.280734408724918
"2501","yes","no",0.932513929025991,0.0674860709740093
"2502","no","no",0.822610182424675,0.177389817575326
"2503","no","no",0.94438211485363,0.0556178851463702
"2504","no","no",0.925065601644228,0.074934398355772
"2505","yes","no",0.880922161179622,0.119077838820379
"2506","no","no",0.869323093861269,0.130676906138731
"2507","no","no",0.833169392294016,0.166830607705985
"2508","no","no",0.78439998705603,0.21560001294397
"2509","yes","no",0.867271382287342,0.132728617712658
"2510","no","no",0.928530577195237,0.0714694228047626
"2511","no","no",0.918075105808732,0.081924894191268
"2512","no","no",0.846764251607957,0.153235748392043
"2513","no","no",0.841501048158879,0.15849895184112
"2514","no","no",0.813902347862587,0.186097652137413
"2515","no","no",0.627763270739523,0.372236729260477
"2516","no","no",0.664383597593367,0.335616402406633
"2517","no","no",0.845865700694528,0.154134299305471
"2518","no","no",0.877071124361325,0.122928875638675
"2519","no","no",0.758086327493495,0.241913672506506
"2520","no","no",0.864908647558863,0.135091352441137
"2521","no","no",0.826726501997844,0.173273498002156
"2522","no","no",0.606323141456549,0.393676858543452
"2523","no","no",0.913749898167686,0.0862501018323135
"2524","no","no",0.873047568711678,0.126952431288323
"2525","no","no",0.860556392944884,0.139443607055116
"2526","no","no",0.713888938544206,0.286111061455794
"2527","no","no",0.713738531591252,0.286261468408748
"2528","no","no",0.856393423954054,0.143606576045946
"2529","no","no",0.871831133678876,0.128168866321124
"2530","no","no",0.919652659656632,0.0803473403433679
"2531","no","no",0.713738531591252,0.286261468408748
"2532","no","no",0.813471865560594,0.186528134439406
"2533","yes","no",0.878696038329829,0.121303961670171
"2534","no","no",0.863317330257626,0.136682669742374
"2535","no","no",0.847360748365872,0.152639251634129
"2536","no","no",0.927244853872534,0.0727551461274663
"2537","yes","no",0.842935206494074,0.157064793505926
"2538","no","no",0.869914943549637,0.130085056450363
"2539","no","no",0.870476343685779,0.129523656314222
"2540","no","no",0.683203583877977,0.316796416122022
"2541","no","no",0.887099336969854,0.112900663030146
"2542","no","no",0.641067915181197,0.358932084818804
"2543","no","no",0.813491989576376,0.186508010423624
"2544","no","no",0.522711929771609,0.477288070228391
"2545","no","no",0.878473740040148,0.121526259959852
"2546","no","no",0.698457476024495,0.301542523975505
"2547","no","no",0.900204890864922,0.0997951091350786
"2548","no","no",0.933313537269953,0.0666864627300471
"2549","no","no",0.862959673429163,0.137040326570837
"2550","no","no",0.770263503301067,0.229736496698934
"2551","no","no",0.890977400898958,0.109022599101042
"2552","no","no",0.801831153522613,0.198168846477387
"2553","no","no",0.888230232832962,0.111769767167039
"2554","no","no",0.85257497426244,0.14742502573756
"2555","no","no",0.945659819958213,0.0543401800417873
"2556","no","no",0.898878617956859,0.101121382043142
"2557","no","no",0.735424018460697,0.264575981539304
"2558","no","no",0.827925212797822,0.172074787202179
"2559","no","no",0.680905092195254,0.319094907804747
"2560","no","no",0.922686337158107,0.0773136628418924
"2561","no","no",0.905155331066495,0.0948446689335044
"2562","no","no",0.879635558148511,0.120364441851488
"2563","no","no",0.957423879579128,0.0425761204208724
"2564","no","no",0.671635886574602,0.328364113425398
"2565","no","no",0.935769252296998,0.0642307477030025
"2566","no","no",0.863365134656924,0.136634865343077
"2567","no","no",0.815367051267757,0.184632948732244
"2568","no","no",0.910548905646382,0.0894510943536179
"2569","no","no",0.915894423552043,0.0841055764479571
"2570","no","no",0.891984123040772,0.108015876959229
"2571","no","no",0.84937808063625,0.150621919363751
"2572","no","no",0.877309662276298,0.122690337723702
"2573","no","no",0.857005434447254,0.142994565552747
"2574","no","no",0.891556447290292,0.108443552709709
"2575","no","no",0.916874417799378,0.0831255822006234
"2576","no","no",0.925065147000595,0.0749348529994055
"2577","no","no",0.92751659609051,0.0724834039094904
"2578","no","no",0.842814242809895,0.157185757190106
"2579","no","no",0.903520008450893,0.0964799915491066
"2580","no","no",0.786359378300775,0.213640621699225
"2581","no","no",0.609966359098782,0.390033640901218
"2582","no","no",0.946770466263433,0.053229533736567
"2583","no","no",0.926516459181204,0.0734835408187971
"2584","no","no",0.719261652670847,0.280738347329153
"2585","no","no",0.825542444165049,0.174457555834951
"2586","no","no",0.901591294473377,0.0984087055266239
"2587","no","no",0.926640446091561,0.0733595539084392
"2588","no","no",0.841106062458281,0.158893937541719
"2589","yes","no",0.90978121132399,0.0902187886760099
"2590","no","no",0.936895335389717,0.0631046646102835
"2591","no","no",0.890746805170813,0.109253194829187
"2592","yes","no",0.923788881041953,0.0762111189580473
"2593","no","no",0.846861679010919,0.153138320989081
"2594","yes","no",0.929580457566387,0.0704195424336144
"2595","no","no",0.925686596315437,0.0743134036845627
"2596","no","no",0.91964761871729,0.0803523812827109
"2597","no","no",0.904492274754601,0.0955077252453986
"2598","no","no",0.872148098976239,0.127851901023761
"2599","no","no",0.850812415789308,0.149187584210693
"2600","no","no",0.937533486128238,0.0624665138717626
"2601","no","no",0.884172909925407,0.115827090074593
"2602","no","no",0.923417437506972,0.0765825624930278
"2603","no","no",0.855918659363747,0.144081340636253
"2604","no","no",0.912642857485672,0.0873571425143286
"2605","no","no",0.889576739096952,0.110423260903049
"2606","no","no",0.902107520544539,0.0978924794554616
"2607","no","no",0.887220708366139,0.112779291633862
"2608","yes","no",0.809600866832047,0.190399133167954
"2609","no","no",0.916257087334404,0.0837429126655961
"2610","no","no",0.928681363801402,0.0713186361985976
"2611","no","no",0.962051354411293,0.0379486455887075
"2612","no","no",0.859143419441256,0.140856580558744
"2613","yes","no",0.88935332729252,0.11064667270748
"2614","no","no",0.880138598221258,0.119861401778742
"2615","no","no",0.878644712204835,0.121355287795165
"2616","no","no",0.912648480184359,0.0873515198156412
"2617","no","no",0.960105590440797,0.0398944095592029
"2618","no","no",0.936527204807414,0.0634727951925861
"2619","yes","no",0.914159701258139,0.0858402987418612
"2620","no","no",0.813618680518637,0.186381319481363
"2621","no","no",0.890402565934621,0.109597434065379
"2622","no","no",0.877470865023922,0.122529134976077
"2623","yes","no",0.916019382148318,0.0839806178516823
"2624","no","no",0.964892424293032,0.0351075757069682
"2625","no","no",0.832244985272886,0.167755014727114
"2626","no","no",0.902277089663393,0.0977229103366076
"2627","no","no",0.857029255438123,0.142970744561878
"2628","no","no",0.937167276905118,0.0628327230948816
"2629","no","no",0.940990428765275,0.0590095712347257
"2630","no","no",0.930650130158435,0.0693498698415654
"2631","no","no",0.882703614656505,0.117296385343496
"2632","no","no",0.922976001834868,0.0770239981651323
"2633","no","no",0.548341860875706,0.451658139124294
"2634","no","no",0.740709410513068,0.259290589486932
"2635","no","no",0.939643381710458,0.0603566182895423
"2636","no","no",0.749928964139327,0.250071035860673
"2637","no","no",0.899681143690769,0.100318856309231
"2638","no","no",0.689005207847186,0.310994792152814
"2639","no","no",0.896817425759031,0.10318257424097
"2640","no","no",0.90978121132399,0.0902187886760099
"2641","yes","no",0.850514193205943,0.149485806794058
"2642","no","no",0.876548138488783,0.123451861511217
"2643","no","no",0.928926042331332,0.0710739576686687
"2644","no","no",0.821234032909234,0.178765967090767
"2645","no","no",0.845369446165193,0.154630553834807
"2646","no","no",0.781638188843588,0.218361811156411
"2647","no","no",0.909468291336151,0.0905317086638487
"2648","no","no",0.944104426404687,0.0558955735953131
"2649","no","no",0.879121114909765,0.120878885090236
"2650","no","no",0.932683405793646,0.0673165942063536
"2651","no","no",0.830935704216576,0.169064295783423
"2652","no","no",0.937384914471296,0.062615085528704
"2653","no","no",0.888480047508762,0.111519952491238
"2654","no","no",0.85441359801508,0.14558640198492
"2655","no","no",0.863301305647066,0.136698694352935
"2656","no","no",0.851101842368806,0.148898157631193
"2657","no","no",0.831883772963557,0.168116227036443
"2658","no","no",0.8320103735011,0.1679896264989
"2659","no","no",0.74795361652466,0.252046383475341
"2660","no","no",0.656301388946414,0.343698611053586
"2661","no","no",0.911527486708547,0.0884725132914536
"2662","no","no",0.916486211852578,0.0835137881474221
"2663","no","no",0.881035438745465,0.118964561254535
"2664","no","no",0.899373781263288,0.100626218736712
"2665","no","no",0.889589927673488,0.110410072326512
"2666","no","no",0.939824736861529,0.0601752631384713
"2667","no","no",0.893314451720137,0.106685548279863
"2668","no","no",0.933147851065302,0.0668521489346987
"2669","no","no",0.900332893615738,0.0996671063842627
"2670","no","no",0.958512408518357,0.0414875914816437
"2671","no","no",0.874448207489486,0.125551792510515
"2672","no","no",0.861905154352522,0.138094845647478
"2673","no","no",0.878768539137529,0.121231460862471
"2674","no","no",0.913307707351212,0.0866922926487883
"2675","no","no",0.738221657388278,0.261778342611722
"2676","no","no",0.742494996378349,0.257505003621651
"2677","no","no",0.895046215542077,0.104953784457924
"2678","no","no",0.90848413969543,0.0915158603045707
"2679","no","no",0.868713721329617,0.131286278670382
"2680","no","no",0.812568471508479,0.187431528491521
"2681","no","no",0.92277729026182,0.0772227097381805
"2682","no","no",0.835846586135779,0.164153413864221
"2683","no","yes",0.393880582244473,0.606119417755527
"2684","no","no",0.901236206050055,0.0987637939499445
"2685","no","no",0.750225600850745,0.249774399149254
"2686","no","no",0.819791942911749,0.180208057088251
"2687","no","no",0.823930875319599,0.176069124680401
"2688","no","no",0.888389552802726,0.111610447197274
"2689","no","no",0.795249770614573,0.204750229385427
"2690","yes","no",0.925003558741041,0.0749964412589582
"2691","no","no",0.766007269718727,0.233992730281272
"2692","no","no",0.744826868231176,0.255173131768824
"2693","no","no",0.885089297859782,0.114910702140219
"2694","no","no",0.722384395595105,0.277615604404895
"2695","no","no",0.824658903453862,0.175341096546138
"2696","no","no",0.769102334447167,0.230897665552833
"2697","no","no",0.815998573736412,0.184001426263589
"2698","no","no",0.957353546177485,0.0426464538225149
"2699","no","no",0.800771329487362,0.199228670512638
"2700","no","no",0.840161990978324,0.159838009021677
"2701","no","no",0.845443004477239,0.154556995522761
"2702","no","no",0.886811991197325,0.113188008802675
"2703","no","no",0.900814578628626,0.0991854213713745
"2704","no","no",0.742949006335968,0.257050993664032
"2705","no","no",0.920389676990634,0.0796103230093663
"2706","no","no",0.874088705666125,0.125911294333874
"2707","no","no",0.912009134456936,0.0879908655430635
"2708","no","no",0.920215665239471,0.0797843347605299
"2709","no","no",0.907541383406524,0.0924586165934764
"2710","no","no",0.90866843788135,0.0913315621186502
"2711","no","no",0.823586587888997,0.176413412111003
"2712","no","no",0.889192252966381,0.110807747033618
"2713","no","no",0.787795770156541,0.21220422984346
"2714","no","no",0.808341362561316,0.191658637438684
"2715","no","no",0.836621790430205,0.163378209569794
"2716","no","no",0.922220673237089,0.0777793267629107
"2717","no","no",0.928233930195483,0.0717660698045168
"2718","no","no",0.888377945908976,0.111622054091024
"2719","no","no",0.868692369036638,0.131307630963363
"2720","no","no",0.767888168615065,0.232111831384936
"2721","no","no",0.775028377140173,0.224971622859826
"2722","no","no",0.915907395383086,0.0840926046169137
"2723","no","no",0.744519093439899,0.255480906560102
"2724","no","no",0.812344207115963,0.187655792884038
"2725","no","no",0.888012269153328,0.111987730846672
"2726","no","no",0.956155564580722,0.0438444354192781
"2727","no","no",0.932628364804497,0.0673716351955028
"2728","no","no",0.869747916447501,0.130252083552499
"2729","no","no",0.896715417337778,0.103284582662222
"2730","no","no",0.882762862665001,0.117237137335
"2731","no","no",0.84958493268099,0.15041506731901
