"","y.act","y.pred","no","yes"
"1520","no","no",0.807876217985054,0.192123782014946
"1521","no","no",0.843880317221531,0.156119682778469
"1522","no","no",0.868371661919912,0.131628338080088
"1523","yes","no",0.786539841457945,0.213460158542055
"1524","no","no",0.797844716477589,0.20215528352241
"1525","no","no",0.789352023100423,0.210647976899577
"1526","no","no",0.8320864947897,0.1679135052103
"1527","no","no",0.871421231389323,0.128578768610676
"1528","no","no",0.787639880057885,0.212360119942114
"1529","no","no",0.784292812817658,0.215707187182341
"1530","no","no",0.72853019097091,0.27146980902909
"1531","no","no",0.831889778196089,0.168110221803911
"1532","no","no",0.86110562360931,0.13889437639069
"1533","no","no",0.815140528437935,0.184859471562065
"1534","no","no",0.763512599256649,0.236487400743351
"1535","no","no",0.797328586358761,0.202671413641238
"1536","no","no",0.817921456016932,0.182078543983067
"1537","no","no",0.863060296021192,0.136939703978808
"1538","no","no",0.85847012361685,0.14152987638315
"1539","no","no",0.846674035561211,0.153325964438789
"1540","no","no",0.86955041289182,0.13044958710818
"1541","no","no",0.73899904649041,0.261000953509589
"1542","no","no",0.807310611317184,0.192689388682816
"1543","no","no",0.759036425027091,0.240963574972909
"1544","no","no",0.814873677557586,0.185126322442414
"1545","no","no",0.772617977173598,0.227382022826401
"1546","no","no",0.835156067767773,0.164843932232227
"1547","no","no",0.81331981729616,0.186680182703839
"1548","no","no",0.828426094087022,0.171573905912978
"1549","no","no",0.843308201354738,0.156691798645262
"1550","no","no",0.821192494707044,0.178807505292956
"1551","no","no",0.760180016539475,0.239819983460526
"1552","no","no",0.852493579732795,0.147506420267205
"1553","no","no",0.870833417024498,0.129166582975501
"1554","no","no",0.860237775942952,0.139762224057047
"1555","no","no",0.75152612445597,0.24847387554403
"1556","no","no",0.856930105931502,0.143069894068497
"1557","no","no",0.8320864947897,0.1679135052103
"1558","no","no",0.838026490803709,0.161973509196291
"1559","no","no",0.834166099153704,0.165833900846296
"1560","no","no",0.80704360720236,0.192956392797641
"1561","no","no",0.818302044196758,0.181697955803242
"1562","no","no",0.806318194934131,0.193681805065869
"1563","no","no",0.815057112735699,0.184942887264301
"1564","no","no",0.835705083823569,0.164294916176431
"1565","no","no",0.876052402022184,0.123947597977815
"1566","no","no",0.832116187085147,0.167883812914853
"1567","no","no",0.819086750302484,0.180913249697516
"1568","no","no",0.828772436534967,0.171227563465033
"1569","no","no",0.863495874085174,0.136504125914826
"1570","no","no",0.807515265087899,0.192484734912101
"1571","no","no",0.880969657541154,0.119030342458846
"1572","no","no",0.840112618991757,0.159887381008243
"1573","no","no",0.840816086976433,0.159183913023567
"1574","no","no",0.825171782257769,0.174828217742231
"1575","no","no",0.866607001621947,0.133392998378052
"1576","no","no",0.83515537978647,0.16484462021353
"1577","no","no",0.864184751541189,0.135815248458811
"1578","no","no",0.840181176669057,0.159818823330942
"1579","no","no",0.813093858326445,0.186906141673555
"1580","no","no",0.822948742040406,0.177051257959593
"1581","no","no",0.847611699192837,0.152388300807163
"1582","yes","no",0.812400545671715,0.187599454328284
"1583","no","no",0.831119378852444,0.168880621147556
"1584","no","no",0.784989086233483,0.215010913766517
"1585","no","no",0.84831918697579,0.15168081302421
"1586","no","no",0.868671234877692,0.131328765122308
"1587","no","no",0.874818067056992,0.125181932943008
"1588","no","no",0.859369922504426,0.140630077495574
"1589","no","no",0.841759772499269,0.158240227500731
"1590","no","no",0.805504671099048,0.194495328900951
"1591","no","no",0.848103421917413,0.151896578082587
"1592","no","no",0.842887214263874,0.157112785736126
"1593","no","no",0.872881934503587,0.127118065496413
"1594","no","no",0.70760668911978,0.292393310880221
"1595","no","no",0.803760765549396,0.196239234450604
"1596","no","no",0.852493579732795,0.147506420267205
"1597","no","no",0.803467664102301,0.196532335897699
"1598","no","no",0.847696273029133,0.152303726970866
"1599","no","no",0.831850158210195,0.168149841789805
"1600","no","no",0.811476939508776,0.188523060491224
"1601","no","no",0.871819322969996,0.128180677030004
"1602","no","no",0.873731375661246,0.126268624338753
"1603","no","no",0.850150204160162,0.149849795839838
"1604","no","no",0.797029452718575,0.202970547281425
"1605","no","no",0.84042015068676,0.15957984931324
"1606","no","no",0.777900354965988,0.222099645034012
"1607","no","no",0.790297635711524,0.209702364288476
"1608","no","no",0.799281811270937,0.200718188729063
"1609","no","no",0.803745327099217,0.196254672900783
"1610","no","no",0.783277824479475,0.216722175520525
"1611","no","no",0.849724895806819,0.150275104193181
"1612","no","no",0.829396676083997,0.170603323916003
"1613","no","no",0.801679104172958,0.198320895827041
"1614","no","no",0.79202298382873,0.20797701617127
"1615","no","no",0.809780760850381,0.190219239149619
"1616","no","no",0.79275069105924,0.207249308940759
"1617","no","no",0.893899081287551,0.106100918712449
"1618","no","no",0.78799729426605,0.21200270573395
"1619","no","no",0.853308255570953,0.146691744429048
"1620","no","no",0.852567824937665,0.147432175062336
"1621","no","no",0.839528351125587,0.160471648874413
"1622","no","no",0.858606536034561,0.14139346396544
"1623","no","no",0.863344928588263,0.136655071411737
"1624","no","no",0.824466454952418,0.175533545047582
"1625","no","no",0.787841472833702,0.212158527166298
"1626","no","no",0.774220351570978,0.225779648429022
"1627","no","no",0.881795404505205,0.118204595494794
"1628","no","no",0.781264641905467,0.218735358094534
"1629","no","no",0.846288571653975,0.153711428346025
"1630","no","no",0.799735374698505,0.200264625301495
"1631","no","no",0.895679897801841,0.104320102198159
"1632","no","no",0.895138506349284,0.104861493650716
"1633","no","no",0.836072703377986,0.163927296622014
"1634","no","no",0.851708331277269,0.148291668722732
"1635","no","no",0.824557532464321,0.175442467535679
"1636","no","no",0.847959562481485,0.152040437518515
"1637","no","no",0.877250677497381,0.12274932250262
"1638","no","no",0.835301012957793,0.164698987042206
"1639","yes","no",0.849888370356721,0.150111629643279
"1640","no","no",0.850462651796087,0.149537348203913
"1641","no","no",0.894265246961058,0.105734753038943
"1642","no","no",0.867680791610269,0.132319208389731
"1643","no","no",0.881683177895992,0.118316822104007
"1644","no","no",0.840636719471203,0.159363280528796
"1645","no","no",0.795987023852467,0.204012976147532
"1646","no","no",0.878836699099558,0.121163300900443
"1647","no","no",0.906849025437677,0.0931509745623231
"1648","no","no",0.857656381310937,0.142343618689063
"1649","no","no",0.868865436263304,0.131134563736696
"1650","no","no",0.907461615089371,0.0925383849106288
"1651","no","no",0.861982157802134,0.138017842197866
"1652","no","no",0.868288600760877,0.131711399239124
"1653","no","no",0.801512904518916,0.198487095481084
"1654","no","no",0.871959241976994,0.128040758023006
"1655","no","no",0.872779641796372,0.127220358203627
"1656","no","no",0.878849388810953,0.121150611189047
"1657","no","no",0.892098609757216,0.107901390242785
"1658","no","no",0.871740141330422,0.128259858669578
"1659","no","no",0.827819026434614,0.172180973565387
"1660","no","no",0.877716839538169,0.122283160461831
"1661","no","no",0.867184020742695,0.132815979257305
"1662","no","no",0.824155104087984,0.175844895912016
"1663","no","no",0.863276595401002,0.136723404598998
"1664","no","no",0.866579962384885,0.133420037615115
"1665","no","no",0.904996250115626,0.095003749884374
"1666","no","no",0.886468104524715,0.113531895475285
"1667","no","no",0.83121339602516,0.16878660397484
"1668","no","no",0.841807604530307,0.158192395469693
"1669","no","no",0.863259788678313,0.136740211321687
"1670","no","no",0.847952596374799,0.152047403625202
"1671","no","no",0.882155204107782,0.117844795892218
"1672","yes","no",0.82065255101623,0.179347448983771
"1673","yes","no",0.878916498018781,0.121083501981219
"1674","no","no",0.867680791610269,0.132319208389731
"1675","no","no",0.880389008509978,0.119610991490022
"1676","no","no",0.819403533226997,0.180596466773004
"1677","no","no",0.880969192471476,0.119030807528524
"1678","no","no",0.850414945362207,0.149585054637793
"1679","no","no",0.803953790803382,0.196046209196618
"1680","no","no",0.884761277685168,0.115238722314832
"1681","no","no",0.795864872610745,0.204135127389255
"1682","no","no",0.846454028518635,0.153545971481365
"1683","no","no",0.853159082829852,0.146840917170149
"1684","no","no",0.864483931377027,0.135516068622973
"1685","no","no",0.851197732919871,0.148802267080129
"1686","no","no",0.816997166603844,0.183002833396155
"1687","no","no",0.849187614849549,0.150812385150451
"1688","no","no",0.873948251647408,0.126051748352592
"1689","no","no",0.865630141361366,0.134369858638633
"1690","no","no",0.879016220996541,0.12098377900346
"1691","no","no",0.765832033907763,0.234167966092237
"1692","no","no",0.78710046893218,0.21289953106782
"1693","no","no",0.877523915433757,0.122476084566243
"1694","no","no",0.873855438823147,0.126144561176854
"1695","no","no",0.882092330286837,0.117907669713163
"1696","no","no",0.85885593271263,0.141144067287369
"1697","no","no",0.821286841627818,0.178713158372181
"1698","no","no",0.849163091580138,0.150836908419862
"1699","no","no",0.878564276579562,0.121435723420438
"1700","no","no",0.791362880418258,0.208637119581742
"1701","no","no",0.790829242070371,0.209170757929629
"1702","no","no",0.851321857096195,0.148678142903805
"1703","no","no",0.863371937843457,0.136628062156543
"1704","no","no",0.886399193343556,0.113600806656444
"1705","yes","no",0.855424502281561,0.144575497718439
"1706","no","no",0.868111083121488,0.131888916878512
"1707","no","no",0.862389307483222,0.137610692516778
"1708","no","no",0.78799729426605,0.21200270573395
"1709","no","no",0.861363599837818,0.138636400162182
"1710","no","no",0.827159439801487,0.172840560198513
"1711","no","no",0.852109365794123,0.147890634205877
"1712","no","no",0.814345261582833,0.185654738417167
"1713","no","no",0.879669299182587,0.120330700817413
"1714","no","no",0.90122947755974,0.0987705224402596
"1715","no","no",0.833798273807483,0.166201726192517
"1716","no","no",0.803968329551136,0.196031670448864
"1717","no","no",0.881910386618962,0.118089613381038
"1718","no","no",0.819168253355942,0.180831746644059
"1719","no","no",0.874837098820118,0.125162901179882
"1720","no","no",0.843008427619102,0.156991572380898
"1721","no","no",0.870892014760067,0.129107985239933
"1722","no","no",0.828124510883308,0.171875489116692
"1723","no","no",0.894265246961058,0.105734753038943
"1724","no","no",0.827159439801487,0.172840560198513
"1725","no","no",0.875380259986991,0.124619740013009
"1726","no","no",0.846593523481405,0.153406476518594
"1727","no","no",0.739407067090858,0.260592932909142
"1728","no","no",0.895291376392075,0.104708623607925
"1729","no","no",0.870651351742495,0.129348648257505
"1730","no","no",0.863276595401002,0.136723404598998
"1731","no","no",0.864242679405477,0.135757320594523
"1732","yes","no",0.863465925809267,0.136534074190733
"1733","no","no",0.879919043502195,0.120080956497805
"1734","no","no",0.80710066279783,0.19289933720217
"1735","no","no",0.846337981984869,0.153662018015131
"1736","no","no",0.851347824688337,0.148652175311663
"1737","no","no",0.829346420491755,0.170653579508245
"1738","no","no",0.730904107957712,0.269095892042289
"1739","no","no",0.891286094628349,0.108713905371651
"1740","yes","no",0.87268329516977,0.12731670483023
"1741","yes","no",0.870399914770855,0.129600085229145
"1742","no","no",0.790747244462626,0.209252755537375
"1743","no","no",0.766635045107095,0.233364954892905
"1744","no","no",0.87697185996038,0.12302814003962
"1745","no","no",0.874742431020191,0.125257568979809
"1746","no","no",0.844719651950769,0.155280348049231
"1747","no","no",0.87127676657919,0.12872323342081
"1748","no","no",0.881737656017124,0.118262343982876
"1749","no","no",0.868067195064715,0.131932804935285
"1750","no","no",0.893182298433306,0.106817701566694
"1751","no","no",0.868288600760877,0.131711399239124
"1752","no","no",0.862821247286675,0.137178752713325
"1753","no","no",0.871217531442078,0.128782468557922
"1754","no","no",0.839475806520148,0.160524193479852
"1755","no","no",0.902429303659428,0.0975706963405728
"1756","no","no",0.805506545272735,0.194493454727265
"1757","no","no",0.880301444921301,0.119698555078699
"1758","no","no",0.8494108052713,0.1505891947287
"1759","no","no",0.825943955857003,0.174056044142997
"1760","no","no",0.839265285132065,0.160734714867935
"1761","no","no",0.806307755798049,0.193692244201951
"1762","no","no",0.86287476755572,0.137125232444281
"1763","no","no",0.865573359488102,0.134426640511898
"1764","no","no",0.78572283112602,0.21427716887398
"1765","no","no",0.862162119437712,0.137837880562289
"1766","no","no",0.799077385760466,0.200922614239534
"1767","no","no",0.859831504727082,0.140168495272919
"1768","yes","no",0.836339972857599,0.163660027142402
"1769","no","no",0.842708656578184,0.157291343421817
"1770","no","no",0.865466474860184,0.134533525139817
"1771","no","no",0.857360503674187,0.142639496325813
"1772","no","no",0.83930457920218,0.160695420797821
"1773","no","no",0.829607414215153,0.170392585784847
"1774","no","no",0.903706626104262,0.096293373895738
"1775","no","no",0.854530107994304,0.145469892005696
"1776","no","no",0.870526388860445,0.129473611139555
"1777","no","no",0.866805548544729,0.133194451455271
"1778","no","no",0.894827897292589,0.105172102707411
"1779","no","no",0.872181350717064,0.127818649282937
"1780","no","no",0.868994891670016,0.131005108329985
"1781","no","no",0.819228159092631,0.180771840907368
"1782","no","no",0.789936888777681,0.21006311122232
"1783","no","no",0.813046175809599,0.186953824190402
"1784","no","no",0.880443226172059,0.119556773827941
"1785","no","no",0.851127374834961,0.14887262516504
"1786","no","no",0.910870263920866,0.0891297360791343
"1787","no","no",0.878358491780537,0.121641508219464
"1788","no","no",0.862997154927524,0.137002845072477
